index   dl_delay_ms   time_diff_ms    duration_ms   total_ms      packet_size  sync_rtt_ms
37      11.68         -50.44          0.06          11.74         10000       10.32     
38      12.00         -50.12          0.13          12.12         10000       10.32     
39      20.33         -41.79          4.19          24.51         10000       10.32     
40      11.64         -50.27          0.07          11.70         10000       9.85      
41      11.25         -50.66          0.10          11.35         10000       9.85      
42      11.68         -50.22          0.13          11.81         10000       9.85      
43      12.08         -50.26          0.20          12.28         10000       10.73     
44      12.07         -50.27          0.26          12.33         10000       10.73     
45      11.50         -50.84          4.54          16.04         10000       10.73     
46      13.26         -48.83          0.05          13.31         10000       10.68     
47      12.02         -50.08          0.08          12.10         10000       10.68     
48      11.69         -50.41          0.11          11.79         10000       10.68     
49      12.14         -50.12          0.12          12.26         10000       10.59     
50      12.08         -50.18          0.10          12.19         10000       10.59     
51      13.45         -48.82          0.09          13.54         10000       10.59     
52      12.13         -49.99          0.10          12.23         10000       10.14     
53      11.85         -50.26          0.06          11.92         10000       10.14     
54      10.91         -51.21          3.69          14.60         10000       10.14     
55      11.08         -50.33          0.09          11.18         10000       11.97     
56      10.85         -50.56          0.10          10.96         10000       11.97     
57      11.06         -50.35          0.11          11.18         10000       11.97     
58      11.20         -50.59          0.08          11.28         10000       10.60     
59      13.05         -48.75          0.06          13.10         10000       10.60     
60      11.65         -50.14          0.09          11.75         10000       10.60     
61      11.97         -50.23          0.12          12.09         10000       10.07     
62      12.14         -50.07          0.11          12.25         10000       10.07     
63      11.55         -50.65          0.06          11.61         10000       10.07     
64      12.88         -49.44          0.08          12.96         10000       10.19     
65      13.63         -48.69          0.08          13.71         10000       10.19     
66      11.68         -50.64          0.12          11.80         10000       10.19     
67      10.18         -51.10          0.08          10.26         10000       12.63     
68      11.47         -49.81          0.18          11.66         10000       12.63     
69      10.46         -50.83          3.14          13.60         10000       12.63     
70      13.35         -50.53          6.11          19.46         10000       13.72     
71      12.89         -51.00          5.30          18.18         10000       13.72     
72      15.11         -48.77          0.09          15.20         10000       13.72     
73      8.31          -50.57          0.11          8.42          10000       16.19     
74      10.06         -48.82          0.05          10.11         10000       16.19     
75      10.03         -48.85          0.10          10.12         10000       16.19     
76      13.98         -49.75          0.08          14.06         10000       13.36     
77      13.23         -50.50          0.10          13.33         10000       13.36     
78      13.94         -49.79          0.06          13.99         10000       13.36     
79      13.31         -50.34          0.11          13.41         10000       13.82     
80      13.01         -50.64          5.29          18.30         10000       13.82     
81      12.65         -50.99          8.17          20.82         10000       13.82     
82      12.28         -50.73          5.36          17.64         10000       12.24     
83      12.10         -50.91          5.68          17.78         10000       12.24     
84      11.99         -51.03          5.85          17.83         10000       12.24     
85      10.97         -50.81          5.51          16.48         10000       11.09     
86      11.25         -50.52          5.01          16.26         10000       11.09     
87      11.48         -50.30          0.10          11.58         10000       11.09     
88      12.30         -49.95          0.08          12.38         10000       10.22     
89      11.23         -51.02          0.06          11.29         10000       10.22     
90      17.79         -44.46          0.12          17.91         10000       10.22     
91      11.16         -51.09          5.66          16.82         10000       10.22     
92      13.36         -50.43          4.58          17.95         10000       13.44     
93      14.11         -49.69          0.08          14.19         10000       13.44     
94      14.97         -48.82          0.08          15.05         10000       13.44     
95      12.07         -49.93          0.11          12.19         10000       10.35     
96      12.63         -49.38          5.90          18.53         10000       10.35     
97      11.24         -50.76          5.06          16.31         10000       10.35     
98      14.03         -49.14          6.23          20.26         10000       11.58     
99      12.63         -50.54          0.10          12.73         10000       11.58     
100     13.74         -49.43          0.13          13.87         10000       11.58     
101     12.48         -50.06          5.72          18.20         10000       11.58     
102     11.81         -50.72          5.27          17.08         10000       11.58     
103     12.78         -49.75          0.09          12.87         10000       11.58     
104     13.05         -48.80          3.38          16.43         10000       9.97      
105     10.88         -50.98          4.22          15.10         10000       9.97      
106     11.08         -50.77          5.71          16.80         10000       9.97      
107     11.79         -50.51          3.86          15.64         10000       10.07     
108     12.04         -50.25          0.13          12.18         10000       10.07     
109     12.65         -49.65          5.82          18.47         10000       10.07     
110     14.29         -49.51          5.99          20.29         10000       13.56     
111     15.04         -48.76          0.15          15.18         10000       13.56     
112     12.91         -50.89          5.42          18.33         10000       13.56     
113     12.48         -49.98          0.11          12.59         10000       13.39     
114     12.30         -50.15          4.81          17.11         10000       13.39     
115     12.22         -50.24          0.08          12.29         10000       13.39     
116     13.76         -50.07          0.12          13.88         10000       12.84     
117     13.57         -50.26          5.76          19.33         10000       12.84     
118     13.72         -50.11          0.09          13.81         10000       12.84     
119     12.29         -50.23          5.72          18.00         10000       12.25     
120     12.83         -49.69          4.38          17.21         10000       12.25     
121     12.22         -50.30          0.08          12.30         10000       12.25     
122     13.53         -49.63          1.34          14.86         10000       12.15     
123     12.96         -50.20          0.35          13.32         10000       12.15     
124     12.83         -50.33          2.26          15.09         10000       12.15     
125     18.39         -45.58          0.12          18.52         10000       13.77     
126     13.90         -50.07          0.13          14.03         10000       13.77     
127     13.11         -50.87          1.57          14.68         10000       13.77     
128     11.29         -50.18          0.08          11.37         10000       11.06     
129     10.64         -50.83          3.54          14.18         10000       11.06     
130     11.19         -50.28          0.05          11.24         10000       11.06     
131     11.73         -50.46          0.12          11.85         10000       10.07     
132     11.15         -51.03          3.56          14.72         10000       10.07     
133     11.33         -50.86          2.90          14.23         10000       10.07     
134     12.03         -50.36          0.09          12.12         10000       10.66     
135     12.22         -50.17          0.09          12.31         10000       10.66     
136     11.33         -51.06          1.74          13.06         10000       10.66     
137     9.27          -50.90          3.77          13.04         10000       13.56     
138     10.08         -50.09          0.16          10.24         10000       13.56     
139     10.04         -50.14          0.11          10.15         10000       13.56     
140     11.86         -50.21          0.08          11.94         10000       11.08     
141     13.32         -48.75          0.10          13.42         10000       11.08     
142     11.68         -50.38          0.10          11.78         10000       11.08     
143     10.86         -51.40          6.74          17.60         10000       10.10     
144     11.26         -51.00          0.11          11.37         10000       10.10     
145     12.86         -49.40          3.76          16.61         10000       10.10     
146     13.94         -48.48          0.28          14.22         10000       10.80     
147     11.80         -50.63          5.31          17.10         10000       10.80     
148     11.62         -50.81          5.45          17.06         10000       10.80     
149     12.11         -50.09          4.72          16.82         10000       10.91     
150     17.56         -44.64          0.12          17.69         10000       10.91     
151     11.85         -50.34          5.88          17.73         10000       10.91     
152     11.71         -50.30          0.15          11.85         10000       10.43     
153     11.34         -50.66          5.25          16.59         10000       10.43     
154     13.00         -49.01          4.74          17.74         10000       10.43     
155     11.28         -50.91          5.50          16.79         10000       10.83     
156     13.56         -48.63          0.12          13.68         10000       10.83     
157     11.15         -51.05          5.10          16.25         10000       10.83     
158     11.69         -50.36          4.23          15.92         10000       10.41     
159     12.01         -50.04          0.10          12.11         10000       10.41     
160     14.93         -47.12          1.58          16.51         10000       10.41     
161     17.93         -44.24          2.02          19.94         10000       10.30     
162     12.10         -50.06          5.74          17.85         10000       10.30     
163     14.44         -47.73          0.09          14.53         10000       10.30     
164     12.44         -49.81          0.09          12.53         10000       10.72     
165     11.18         -51.07          11.80         22.98         10000       10.72     
166     15.24         -47.01          2.05          17.29         10000       10.72     
167     11.89         -50.43          4.05          15.93         10000       10.49     
168     12.08         -50.23          0.18          12.27         10000       10.49     
169     11.56         -50.75          5.76          17.32         10000       10.49     
170     11.32         -50.54          0.05          11.38         10000       10.72     
171     10.48         -51.39          4.45          14.93         10000       10.72     
172     11.58         -50.28          6.03          17.62         10000       10.72     
173     14.20         -48.08          0.07          14.27         10000       10.35     
174     11.52         -50.76          5.71          17.23         10000       10.35     
175     11.83         -50.44          4.37          16.20         10000       10.35     
176     10.88         -50.66          4.51          15.40         10000       10.94     
177     11.20         -50.34          0.10          11.30         10000       10.94     
178     11.15         -50.40          0.07          11.22         10000       10.94     
179     10.90         -51.24          4.75          15.64         10000       10.73     
180     11.65         -50.49          4.28          15.93         10000       10.73     
181     11.50         -50.64          4.46          15.96         10000       10.73     
182     10.89         -51.15          4.78          15.67         10000       11.03     
183     12.12         -49.92          3.66          15.78         10000       11.03     
184     11.14         -50.90          4.43          15.57         10000       11.03     
185     12.27         -49.80          4.96          17.23         10000       10.58     
186     11.14         -50.93          4.57          15.71         10000       10.58     
187     11.20         -50.87          4.26          15.46         10000       10.58     
188     13.37         -48.58          0.12          13.49         10000       10.76     
189     11.59         -50.37          0.10          11.69         10000       10.76     
190     13.60         -48.35          0.12          13.73         10000       10.76     
191     11.78         -50.12          0.07          11.85         10000       9.63      
192     11.65         -50.25          0.09          11.74         10000       9.63      
193     11.45         -50.45          0.10          11.55         10000       9.63      
194     14.25         -47.99          11.59         25.84         10000       10.38     
195     11.83         -50.41          0.13          11.96         10000       10.38     
196     11.89         -50.35          0.11          11.99         10000       10.38     
197     10.75         -51.05          4.83          15.58         10000       11.16     
198     11.76         -50.05          0.15          11.91         10000       11.16     
199     12.49         -49.32          5.96          18.44         10000       11.16     
200     13.26         -48.33          0.20          13.46         10000       11.61     
201     11.35         -50.24          0.10          11.44         10000       11.61     
202     10.70         -50.89          6.53          17.23         10000       11.61     
203     11.53         -50.56          0.06          11.59         10000       10.36     
204     11.14         -50.95          3.81          14.95         10000       10.36     
205     12.89         -49.20          6.05          18.94         10000       10.36     
206     12.11         -50.12          6.05          18.16         10000       10.75     
207     12.03         -50.19          0.09          12.12         10000       10.75     
208     11.74         -50.49          0.18          11.92         10000       10.75     
209     12.42         -49.69          0.09          12.51         10000       10.59     
210     17.21         -44.90          0.09          17.31         10000       10.59     
211     11.69         -50.42          5.93          17.62         10000       10.59     
212     11.76         -50.38          3.42          15.18         10000       10.45     
213     11.66         -50.48          5.71          17.36         10000       10.45     
214     11.16         -50.98          4.89          16.06         10000       10.45     
215     10.38         -50.90          5.85          16.23         10000       14.93     
216     11.94         -49.34          6.24          18.18         10000       14.93     
217     10.88         -50.40          4.10          14.98         10000       14.93     
218     10.68         -51.42          3.04          13.72         10000       10.50     
219     10.70         -51.40          3.75          14.45         10000       10.50     
220     11.53         -50.56          2.65          14.18         10000       10.50     
221     11.54         -50.82          3.05          14.59         10000       11.50     
222     15.24         -47.11          0.23          15.47         10000       11.50     
223     10.85         -51.50          5.11          15.96         10000       11.50     
224     10.78         -51.34          5.80          16.58         10000       10.77     
225     11.38         -50.75          4.74          16.12         10000       10.77     
226     11.02         -51.11          5.78          16.80         10000       10.77     
227     11.37         -50.54          5.37          16.74         10000       10.76     
228     19.85         -42.07          0.10          19.95         10000       10.76     
229     15.99         -45.92          0.06          16.06         10000       10.76     
230     11.03         -50.45          5.68          16.71         10000       12.43     
231     10.82         -50.66          5.48          16.31         10000       12.43     
232     10.98         -50.50          5.28          16.26         10000       12.43     
233     13.26         -50.44          3.45          16.71         10000       13.61     
234     13.24         -50.46          6.07          19.31         10000       13.61     
235     13.86         -49.84          5.62          19.48         10000       13.61     
236     12.42         -49.36          0.10          12.52         10000       11.66     
237     15.65         -46.13          0.11          15.76         10000       11.66     
238     11.09         -50.69          4.96          16.05         10000       11.66     
239     12.10         -50.06          4.84          16.94         10000       10.49     
240     12.12         -50.04          3.53          15.65         10000       10.49     
241     15.95         -46.21          0.10          16.04         10000       10.49     
242     13.09         -50.66          0.16          13.24         10000       13.64     
243     12.56         -51.19          6.13          18.69         10000       13.64     
244     13.43         -50.32          3.80          17.24         10000       13.64     
245     15.30         -46.72          0.12          15.42         10000       11.22     
246     12.30         -49.71          0.10          12.40         10000       11.22     
247     11.26         -50.76          4.68          15.94         10000       11.22     
248     14.28         -48.59          0.12          14.39         10000       12.15     
249     12.22         -50.64          5.11          17.33         10000       12.15     
250     14.51         -48.35          0.13          14.65         10000       12.15     
251     15.09         -47.77          0.10          15.19         10000       12.15     
252     13.19         -49.61          0.07          13.26         10000       11.17     
253     14.20         -48.59          0.08          14.27         10000       11.17     
254     12.26         -50.54          0.06          12.32         10000       11.17     
255     13.81         -49.10          5.77          19.58         10000       12.46     
256     12.28         -50.63          5.46          17.73         10000       12.46     
257     12.09         -50.82          5.48          17.57         10000       12.46     
258     13.07         -50.76          5.54          18.61         10000       13.46     
259     13.60         -50.24          0.12          13.72         10000       13.46     
260     12.92         -50.92          5.53          18.45         10000       13.46     
261     13.14         -50.47          0.07          13.21         10000       13.10     
262     13.46         -50.16          0.11          13.57         10000       13.10     
263     13.15         -50.47          0.12          13.27         10000       13.10     
264     12.30         -50.66          0.04          12.34         10000       12.35     
265     14.13         -48.83          5.66          19.79         10000       12.35     
266     12.72         -50.24          4.94          17.66         10000       12.35     
267     10.89         -51.21          5.38          16.27         10000       10.04     
268     11.17         -50.92          4.73          15.90         10000       10.04     
269     11.87         -50.23          5.20          17.07         10000       10.04     
270     13.11         -50.07          11.87         24.98         10000       12.05     
271     12.41         -50.76          0.24          12.66         10000       12.05     
272     12.82         -50.36          0.30          13.12         10000       12.05     
273     13.33         -50.47          3.85          17.17         10000       13.44     
274     12.53         -51.27          5.06          17.59         10000       13.44     
275     13.03         -50.77          10.18         23.21         10000       13.44     
276     9.82          -50.40          0.10          9.92          10000       13.00     
277     10.09         -50.12          0.13          10.23         10000       13.00     
278     9.75          -50.47          0.11          9.86          10000       13.00     
279     12.32         -50.24          0.06          12.38         10000       10.61     
280     11.33         -51.23          3.90          15.23         10000       10.61     
281     12.07         -50.49          0.10          12.18         10000       10.61     
282     12.16         -49.89          0.11          12.27         10000       10.91     
283     11.54         -50.50          0.10          11.65         10000       10.91     
284     11.77         -50.28          0.51          12.27         10000       10.91     
285     12.19         -49.99          0.13          12.32         10000       10.34     
286     15.50         -46.68          0.13          15.63         10000       10.34     
287     11.25         -50.93          4.11          15.36         10000       10.34     
288     13.48         -50.36          3.63          17.11         10000       13.74     
289     12.89         -50.95          5.66          18.55         10000       13.74     
290     13.48         -50.36          0.29          13.76         10000       13.74     
291     11.34         -50.76          4.25          15.59         10000       10.83     
292     16.70         -45.41          0.47          17.17         10000       10.83     
293     12.78         -49.33          0.07          12.84         10000       10.83     
294     11.11         -50.81          5.53          16.64         10000       10.34     
295     11.69         -50.23          5.97          17.66         10000       10.34     
296     10.88         -51.04          0.11          10.99         10000       10.34     
297     16.38         -45.98          0.09          16.47         10000       10.87     
298     11.35         -51.00          4.43          15.78         10000       10.87     
299     15.60         -46.76          0.13          15.73         10000       10.87     
300     11.17         -50.69          4.17          15.34         10000       10.19     
301     10.95         -50.90          6.00          16.95         10000       10.19     
302     15.23         -46.62          0.07          15.30         10000       10.19     
303     10.87         -50.98          0.11          10.97         10000       11.21     
304     15.48         -46.36          0.13          15.61         10000       11.21     
305     11.67         -50.18          6.06          17.73         10000       11.21     
306     11.32         -50.82          2.65          13.98         10000       11.05     
307     11.42         -50.73          4.66          16.08         10000       11.05     
308     11.54         -50.61          0.12          11.66         10000       11.05     
309     10.92         -51.09          5.99          16.91         10000       10.24     
310     11.42         -50.58          5.55          16.97         10000       10.24     
311     12.69         -49.31          5.93          18.62         10000       10.24     
312     15.61         -46.48          0.06          15.67         10000       10.77     
313     11.42         -50.66          0.07          11.50         10000       10.77     
314     12.31         -49.78          0.15          12.46         10000       10.77     
315     12.38         -50.41          5.19          17.57         10000       13.57     
316     12.53         -50.27          0.07          12.59         10000       13.57     
317     12.33         -50.47          0.31          12.64         10000       13.57     
318     11.39         -50.52          0.09          11.48         10000       10.35     
319     10.68         -51.23          5.40          16.07         10000       10.35     
320     11.94         -49.97          0.07          12.01         10000       10.35     
321     10.95         -50.06          0.13          11.08         10000       12.12     
322     10.50         -50.51          5.32          15.82         10000       12.12     
323     10.49         -50.53          0.10          10.58         10000       12.12     
324     11.22         -50.93          5.78          17.00         10000       10.16     
325     11.52         -50.63          1.43          12.95         10000       10.16     
326     12.15         -50.00          0.11          12.26         10000       10.16     
327     10.69         -50.48          0.10          10.78         10000       13.10     
328     10.42         -50.75          5.18          15.60         10000       13.10     
329     10.96         -50.22          0.13          11.09         10000       13.10     
330     10.70         -51.35          5.70          16.40         10000       10.58     
331     12.15         -49.90          0.09          12.24         10000       10.58     
332     11.70         -50.35          5.53          17.24         10000       10.58     
333     10.81         -50.95          0.11          10.92         10000       10.57     
334     11.53         -50.24          5.95          17.48         10000       10.57     
335     11.05         -50.71          0.09          11.14         10000       10.57     
336     11.75         -50.33          0.05          11.80         10000       10.35     
337     11.55         -50.53          2.38          13.93         10000       10.35     
338     12.04         -50.04          0.08          12.11         10000       10.35     
339     11.56         -50.11          0.07          11.63         10000       8.97      
340     11.03         -50.64          1.30          12.33         10000       8.97      
341     11.63         -50.04          0.07          11.70         10000       8.97      
342     11.01         -50.74          0.09          11.09         10000       11.06     
343     11.74         -50.00          0.10          11.84         10000       11.06     
344     11.75         -49.99          0.21          11.97         10000       11.06     
345     11.64         -50.31          5.36          17.00         10000       10.32     
346     11.58         -50.36          0.10          11.69         10000       10.32     
347     15.86         -46.08          0.09          15.95         10000       10.32     
348     11.90         -50.19          0.08          11.97         10000       10.89     
349     11.75         -50.34          0.12          11.87         10000       10.89     
350     12.16         -49.93          0.17          12.33         10000       10.89     
351     11.57         -50.61          0.22          11.80         10000       10.12     
352     11.90         -50.28          0.09          11.99         10000       10.12     
353     12.15         -50.02          0.05          12.21         10000       10.12     
354     13.14         -49.00          0.12          13.26         10000       10.09     
355     12.08         -50.07          0.11          12.19         10000       10.09     
356     12.54         -49.61          0.74          13.27         10000       10.09     
357     12.30         -50.71          0.15          12.45         10000       12.52     
358     14.99         -48.02          0.28          15.26         10000       12.52     
359     11.98         -51.02          5.88          17.86         10000       12.52     
360     15.26         -48.53          0.08          15.34         10000       13.76     
361     13.56         -50.23          6.20          19.76         10000       13.76     
362     13.64         -50.15          5.91          19.55         10000       13.76     
363     11.20         -50.83          5.03          16.23         10000       10.42     
364     12.58         -49.45          0.21          12.80         10000       10.42     
365     13.70         -48.33          0.07          13.77         10000       10.42     
366     12.05         -49.86          5.78          17.83         10000       10.64     
367     12.41         -49.50          0.10          12.50         10000       10.64     
368     16.87         -45.04          0.08          16.95         10000       10.64     
369     16.28         -45.80          0.08          16.36         10000       10.26     
370     11.45         -50.63          0.08          11.53         10000       10.26     
371     11.10         -50.98          5.32          16.42         10000       10.26     
372     11.71         -50.11          3.81          15.52         10000       10.24     
373     10.72         -51.10          5.83          16.55         10000       10.24     
374     13.03         -48.79          0.18          13.21         10000       10.24     
375     10.88         -50.19          0.06          10.94         10000       12.97     
376     10.87         -50.21          0.10          10.97         10000       12.97     
377     10.63         -50.44          0.11          10.74         10000       12.97     
378     11.06         -51.10          4.73          15.79         10000       11.30     
379     11.59         -50.57          0.08          11.67         10000       11.30     
380     11.36         -50.81          4.76          16.11         10000       11.30     
381     14.01         -49.34          0.08          14.09         10000       12.52     
382     12.73         -50.62          4.82          17.55         10000       12.52     
383     13.49         -49.86          0.09          13.58         10000       12.52     
384     12.65         -49.37          0.05          12.70         10000       10.58     
385     11.25         -50.77          6.01          17.26         10000       10.58     
386     13.62         -48.40          3.50          17.12         10000       10.58     
387     13.76         -48.05          0.06          13.82         10000       9.86      
388     12.42         -49.39          5.97          18.39         10000       9.86      
389     16.74         -45.06          0.09          16.82         10000       9.86      
390     11.98         -50.11          0.05          12.03         10000       10.87     
391     20.75         -41.34          4.31          25.07         10000       10.87     
392     11.39         -50.71          4.80          16.18         10000       10.87     
393     11.92         -50.22          0.08          12.00         10000       10.86     
394     12.88         -49.26          0.10          12.99         10000       10.86     
395     12.00         -50.14          0.10          12.10         10000       10.86     
396     11.98         -50.41          0.20          12.18         10000       11.19     
397     12.43         -49.96          0.07          12.50         10000       11.19     
398     14.20         -48.19          1.48          15.69         10000       11.19     
399     11.83         -50.18          0.10          11.93         10000       10.57     
